height,timestamp,human_date,txs_count,vm_status,type,gas_used,max_gas_amount,gas_unit_price
19000779,1667218303186666,2022-10-31T12:11:43,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000780,1667218303186666,2022-10-31T12:11:43,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000781,1667218303391455,2022-10-31T12:11:43,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000782,1667218303391455,2022-10-31T12:11:43,4,Executed successfully,user_transaction,541,2000,101
19000783,1667218303391455,2022-10-31T12:11:43,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000784,1667218303698609,2022-10-31T12:11:43,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000785,1667218303698609,2022-10-31T12:11:43,7,Executed successfully,user_transaction,3754,250000,122
19000786,1667218303698609,2022-10-31T12:11:43,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000787,1667218303887368,2022-10-31T12:11:43,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000788,1667218303887368,2022-10-31T12:11:43,11,Executed successfully,user_transaction,4698,10000,101
19000789,1667218303887368,2022-10-31T12:11:43,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000790,1667218304131243,2022-10-31T12:11:44,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000791,1667218304131243,2022-10-31T12:11:44,6,Executed successfully,user_transaction,1428,4000,101
19000792,1667218304131243,2022-10-31T12:11:44,9,Executed successfully,user_transaction,2474,4818,101
19000793,1667218304131243,2022-10-31T12:11:44,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000794,1667218304368718,2022-10-31T12:11:44,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000795,1667218304368718,2022-10-31T12:11:44,10,Executed successfully,user_transaction,2988,5910,101
19000796,1667218304368718,2022-10-31T12:11:44,10,Executed successfully,user_transaction,3160,10000,101
19000797,1667218304368718,2022-10-31T12:11:44,4,Executed successfully,user_transaction,585,2000,100
19000798,1667218304368718,2022-10-31T12:11:44,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000799,1667218304664397,2022-10-31T12:11:44,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000800,1667218304664397,2022-10-31T12:11:44,4,Executed successfully,user_transaction,541,2000,101
19000801,1667218304664397,2022-10-31T12:11:44,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000802,1667218304904931,2022-10-31T12:11:44,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000803,1667218304904931,2022-10-31T12:11:44,4,Executed successfully,user_transaction,541,2000,101
19000804,1667218304904931,2022-10-31T12:11:44,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000805,1667218305112555,2022-10-31T12:11:45,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000806,1667218305112555,2022-10-31T12:11:45,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000807,1667218305317812,2022-10-31T12:11:45,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000808,1667218305317812,2022-10-31T12:11:45,10,Executed successfully,user_transaction,3160,10000,101
19000809,1667218305317812,2022-10-31T12:11:45,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000810,1667218305498145,2022-10-31T12:11:45,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000811,1667218305498145,2022-10-31T12:11:45,4,Executed successfully,user_transaction,919,20000,122
19000812,1667218305498145,2022-10-31T12:11:45,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000813,1667218305742683,2022-10-31T12:11:45,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000814,1667218305742683,2022-10-31T12:11:45,4,Executed successfully,user_transaction,541,2000,101
19000815,1667218305742683,2022-10-31T12:11:45,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000816,1667218306025592,2022-10-31T12:11:46,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000817,1667218306025592,2022-10-31T12:11:46,14,Executed successfully,user_transaction,5889,200000,101
19000818,1667218306025592,2022-10-31T12:11:46,11,Executed successfully,user_transaction,4701,10000,101
19000819,1667218306025592,2022-10-31T12:11:46,5,Executed successfully,user_transaction,589,10000,101
19000820,1667218306025592,2022-10-31T12:11:46,5,Executed successfully,user_transaction,589,10000,101
19000821,1667218306025592,2022-10-31T12:11:46,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000822,1667218306227980,2022-10-31T12:11:46,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000823,1667218306227980,2022-10-31T12:11:46,5,Executed successfully,user_transaction,1538,2000,101
19000824,1667218306227980,2022-10-31T12:11:46,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000825,1667218306431897,2022-10-31T12:11:46,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000826,1667218306431897,2022-10-31T12:11:46,12,Executed successfully,user_transaction,6299,10000,101
19000827,1667218306431897,2022-10-31T12:11:46,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000828,1667218306640644,2022-10-31T12:11:46,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000829,1667218306640644,2022-10-31T12:11:46,5,Executed successfully,user_transaction,1538,2000,101
19000830,1667218306640644,2022-10-31T12:11:46,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000831,1667218306855581,2022-10-31T12:11:46,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000832,1667218306855581,2022-10-31T12:11:46,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000833,1667218307126620,2022-10-31T12:11:47,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000834,1667218307126620,2022-10-31T12:11:47,6,Executed successfully,user_transaction,1344,20000,122
19000835,1667218307126620,2022-10-31T12:11:47,4,Executed successfully,user_transaction,907,20000,122
19000836,1667218307126620,2022-10-31T12:11:47,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000837,1667218307371184,2022-10-31T12:11:47,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000838,1667218307371184,2022-10-31T12:11:47,6,Executed successfully,user_transaction,1482,2836,101
19000839,1667218307371184,2022-10-31T12:11:47,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000840,1667218307577913,2022-10-31T12:11:47,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000841,1667218307577913,2022-10-31T12:11:47,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000842,1667218307797439,2022-10-31T12:11:47,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000843,1667218307797439,2022-10-31T12:11:47,4,Executed successfully,user_transaction,1002,1934,101
19000844,1667218307797439,2022-10-31T12:11:47,5,Executed successfully,user_transaction,1878,3688,101
19000845,1667218307797439,2022-10-31T12:11:47,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000846,1667218308021364,2022-10-31T12:11:48,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000847,1667218308021364,2022-10-31T12:11:48,4,Executed successfully,user_transaction,541,2000,101
19000848,1667218308021364,2022-10-31T12:11:48,4,Executed successfully,user_transaction,585,5000,101
19000849,1667218308021364,2022-10-31T12:11:48,14,Executed successfully,user_transaction,5837,200000,101
19000850,1667218308021364,2022-10-31T12:11:48,10,Executed successfully,user_transaction,2146,4232,101
19000851,1667218308021364,2022-10-31T12:11:48,5,Executed successfully,user_transaction,1878,2000,101
19000852,1667218308021364,2022-10-31T12:11:48,12,Executed successfully,user_transaction,6299,10000,101
19000853,1667218308021364,2022-10-31T12:11:48,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000854,1667218308286087,2022-10-31T12:11:48,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000855,1667218308286087,2022-10-31T12:11:48,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000856,1667218308475962,2022-10-31T12:11:48,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000857,1667218308475962,2022-10-31T12:11:48,5,Executed successfully,user_transaction,1370,2612,100
19000858,1667218308475962,2022-10-31T12:11:48,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000859,1667218308705348,2022-10-31T12:11:48,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000860,1667218308705348,2022-10-31T12:11:48,11,Executed successfully,user_transaction,4701,10000,101
19000861,1667218308705348,2022-10-31T12:11:48,5,Executed successfully,user_transaction,589,10000,101
19000862,1667218308705348,2022-10-31T12:11:48,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000863,1667218308929531,2022-10-31T12:11:48,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000864,1667218308929531,2022-10-31T12:11:48,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000865,1667218309165399,2022-10-31T12:11:49,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000866,1667218309165399,2022-10-31T12:11:49,4,Executed successfully,user_transaction,996,1922,101
19000867,1667218309165399,2022-10-31T12:11:49,4,Executed successfully,user_transaction,541,2000,101
19000868,1667218309165399,2022-10-31T12:11:49,4,Executed successfully,user_transaction,541,2000,101
19000869,1667218309165399,2022-10-31T12:11:49,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000870,1667218309387070,2022-10-31T12:11:49,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000871,1667218309387070,2022-10-31T12:11:49,11,Executed successfully,user_transaction,4701,10000,101
19000872,1667218309387070,2022-10-31T12:11:49,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000873,1667218309584687,2022-10-31T12:11:49,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000874,1667218309584687,2022-10-31T12:11:49,10,Executed successfully,user_transaction,3160,10000,101
19000875,1667218309584687,2022-10-31T12:11:49,14,Executed successfully,user_transaction,4067,8006,101
19000876,1667218309584687,2022-10-31T12:11:49,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000877,1667218309787243,2022-10-31T12:11:49,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000878,1667218309787243,2022-10-31T12:11:49,5,Executed successfully,user_transaction,1878,3688,101
19000879,1667218309787243,2022-10-31T12:11:49,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000880,1667218309987915,2022-10-31T12:11:49,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000881,1667218309987915,2022-10-31T12:11:49,10,Executed successfully,user_transaction,3160,10000,101
19000882,1667218309987915,2022-10-31T12:11:49,22,Executed successfully,user_transaction,6012,200000,101
19000883,1667218309987915,2022-10-31T12:11:49,5,Executed successfully,user_transaction,1538,2000,101
19000884,1667218309987915,2022-10-31T12:11:49,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000885,1667218310241605,2022-10-31T12:11:50,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000886,1667218310241605,2022-10-31T12:11:50,5,Executed successfully,user_transaction,589,10000,101
19000887,1667218310241605,2022-10-31T12:11:50,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000888,1667218310449284,2022-10-31T12:11:50,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000889,1667218310449284,2022-10-31T12:11:50,4,Executed successfully,user_transaction,541,2000,101
19000890,1667218310449284,2022-10-31T12:11:50,12,Executed successfully,user_transaction,6299,10000,101
19000891,1667218310449284,2022-10-31T12:11:50,5,Executed successfully,user_transaction,1538,2000,101
19000892,1667218310449284,2022-10-31T12:11:50,5,Executed successfully,user_transaction,1538,2000,101
19000893,1667218310449284,2022-10-31T12:11:50,5,Executed successfully,user_transaction,1878,20000,101
19000894,1667218310449284,2022-10-31T12:11:50,4,Executed successfully,user_transaction,541,1016,101
19000895,1667218310449284,2022-10-31T12:11:50,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000896,1667218310776058,2022-10-31T12:11:50,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000897,1667218310776058,2022-10-31T12:11:50,3,Executed successfully,user_transaction,161,322,101
19000898,1667218310776058,2022-10-31T12:11:50,7,Executed successfully,user_transaction,1714,3428,101
19000899,1667218310776058,2022-10-31T12:11:50,5,Executed successfully,user_transaction,1538,2000,101
19000900,1667218310776058,2022-10-31T12:11:50,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000901,1667218311058026,2022-10-31T12:11:51,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000902,1667218311058026,2022-10-31T12:11:51,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000903,1667218311280790,2022-10-31T12:11:51,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000904,1667218311280790,2022-10-31T12:11:51,5,Executed successfully,user_transaction,1538,2000,101
19000905,1667218311280790,2022-10-31T12:11:51,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000906,1667218311475911,2022-10-31T12:11:51,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000907,1667218311475911,2022-10-31T12:11:51,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000908,1667218311686631,2022-10-31T12:11:51,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000909,1667218311686631,2022-10-31T12:11:51,21,Executed successfully,user_transaction,6032,200000,101
19000910,1667218311686631,2022-10-31T12:11:51,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000911,1667218311877037,2022-10-31T12:11:51,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000912,1667218311877037,2022-10-31T12:11:51,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000913,1667218312080393,2022-10-31T12:11:52,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000914,1667218312080393,2022-10-31T12:11:52,14,Executed successfully,user_transaction,11368,22540,101
19000915,1667218312080393,2022-10-31T12:11:52,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000916,1667218312295055,2022-10-31T12:11:52,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000917,1667218312295055,2022-10-31T12:11:52,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000918,1667218312523271,2022-10-31T12:11:52,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000919,1667218312523271,2022-10-31T12:11:52,6,Executed successfully,user_transaction,1474,10000,122
19000920,1667218312523271,2022-10-31T12:11:52,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000921,1667218312764199,2022-10-31T12:11:52,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000922,1667218312764199,2022-10-31T12:11:52,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000923,1667218312984793,2022-10-31T12:11:52,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000924,1667218312984793,2022-10-31T12:11:52,10,Executed successfully,user_transaction,123522,148150,100
19000925,1667218312984793,2022-10-31T12:11:52,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000926,1667218313211052,2022-10-31T12:11:53,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000927,1667218313211052,2022-10-31T12:11:53,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000928,1667218313455696,2022-10-31T12:11:53,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000929,1667218313455696,2022-10-31T12:11:53,4,Executed successfully,user_transaction,585,495049,101
19000930,1667218313455696,2022-10-31T12:11:53,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000931,1667218313757044,2022-10-31T12:11:53,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000932,1667218313757044,2022-10-31T12:11:53,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000933,1667218313947936,2022-10-31T12:11:53,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000934,1667218313947936,2022-10-31T12:11:53,10,Executed successfully,user_transaction,3160,10000,101
19000935,1667218313947936,2022-10-31T12:11:53,23,Executed successfully,user_transaction,6153,200000,101
19000936,1667218313947936,2022-10-31T12:11:53,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000937,1667218314153470,2022-10-31T12:11:54,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000938,1667218314153470,2022-10-31T12:11:54,12,Executed successfully,user_transaction,4152,8242,101
19000939,1667218314153470,2022-10-31T12:11:54,8,Executed successfully,user_transaction,3214,3740,100
19000940,1667218314153470,2022-10-31T12:11:54,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000941,1667218314342013,2022-10-31T12:11:54,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000942,1667218314342013,2022-10-31T12:11:54,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000943,1667218314522073,2022-10-31T12:11:54,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000944,1667218314522073,2022-10-31T12:11:54,4,Executed successfully,user_transaction,541,2000,101
19000945,1667218314522073,2022-10-31T12:11:54,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000946,1667218314774966,2022-10-31T12:11:54,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000947,1667218314774966,2022-10-31T12:11:54,11,Executed successfully,user_transaction,4701,10000,101
19000948,1667218314774966,2022-10-31T12:11:54,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000949,1667218314983426,2022-10-31T12:11:54,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000950,1667218314983426,2022-10-31T12:11:54,10,Executed successfully,user_transaction,3160,10000,101
19000951,1667218314983426,2022-10-31T12:11:54,10,Executed successfully,user_transaction,3160,10000,101
19000952,1667218314983426,2022-10-31T12:11:54,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000953,1667218315202317,2022-10-31T12:11:55,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000954,1667218315202317,2022-10-31T12:11:55,5,Executed successfully,user_transaction,1538,2000,101
19000955,1667218315202317,2022-10-31T12:11:55,5,Executed successfully,user_transaction,1538,2000,101
19000956,1667218315202317,2022-10-31T12:11:55,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000957,1667218315404444,2022-10-31T12:11:55,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000958,1667218315404444,2022-10-31T12:11:55,4,Executed successfully,user_transaction,541,1016,101
19000959,1667218315404444,2022-10-31T12:11:55,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000960,1667218315595367,2022-10-31T12:11:55,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000961,1667218315595367,2022-10-31T12:11:55,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000962,1667218315808984,2022-10-31T12:11:55,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000963,1667218315808984,2022-10-31T12:11:55,13,Executed successfully,user_transaction,5501,10874,101
19000964,1667218315808984,2022-10-31T12:11:55,4,Executed successfully,user_transaction,585,100000,101
19000965,1667218315808984,2022-10-31T12:11:55,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000966,1667218316137441,2022-10-31T12:11:56,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000967,1667218316137441,2022-10-31T12:11:56,6,Executed successfully,user_transaction,1344,20000,122
19000968,1667218316137441,2022-10-31T12:11:56,6,Executed successfully,user_transaction,1338,20000,122
19000969,1667218316137441,2022-10-31T12:11:56,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000970,1667218316393377,2022-10-31T12:11:56,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000971,1667218316393377,2022-10-31T12:11:56,14,Executed successfully,user_transaction,3321,200000,101
19000972,1667218316393377,2022-10-31T12:11:56,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000973,1667218316634740,2022-10-31T12:11:56,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000974,1667218316634740,2022-10-31T12:11:56,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000975,1667218316835524,2022-10-31T12:11:56,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000976,1667218316835524,2022-10-31T12:11:56,10,Executed successfully,user_transaction,2146,4232,101
19000977,1667218316835524,2022-10-31T12:11:56,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000978,1667218317265863,2022-10-31T12:11:57,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000979,1667218317265863,2022-10-31T12:11:57,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000980,1667218317481579,2022-10-31T12:11:57,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000981,1667218317481579,2022-10-31T12:11:57,6,Executed successfully,user_transaction,2024,3852,100
19000982,1667218317481579,2022-10-31T12:11:57,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000983,1667218317942275,2022-10-31T12:11:57,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000984,1667218317942275,2022-10-31T12:11:57,8,Executed successfully,user_transaction,4783,9440,101
19000985,1667218317942275,2022-10-31T12:11:57,4,Executed successfully,user_transaction,585,2000,100
19000986,1667218317942275,2022-10-31T12:11:57,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000987,1667218318216718,2022-10-31T12:11:58,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000988,1667218318216718,2022-10-31T12:11:58,22,Executed successfully,user_transaction,5970,200000,101
19000989,1667218318216718,2022-10-31T12:11:58,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000990,1667218318439410,2022-10-31T12:11:58,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000991,1667218318439410,2022-10-31T12:11:58,7,Executed successfully,user_transaction,3754,250000,122
19000992,1667218318439410,2022-10-31T12:11:58,4,Executed successfully,user_transaction,541,541,101
19000993,1667218318439410,2022-10-31T12:11:58,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000994,1667218318627154,2022-10-31T12:11:58,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000995,1667218318627154,2022-10-31T12:11:58,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19000996,1667218318822267,2022-10-31T12:11:58,3,Executed successfully,block_metadata_transaction,0,NA,NA
19000997,1667218318822267,2022-10-31T12:11:58,11,Executed successfully,user_transaction,4701,10000,101
19000998,1667218318822267,2022-10-31T12:11:58,4,Executed successfully,user_transaction,541,2000,101
19000999,1667218318822267,2022-10-31T12:11:58,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001000,1667218319049680,2022-10-31T12:11:59,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001001,1667218319049680,2022-10-31T12:11:59,5,Executed successfully,user_transaction,1538,2000,101
19001002,1667218319049680,2022-10-31T12:11:59,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001003,1667218319262844,2022-10-31T12:11:59,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001004,1667218319262844,2022-10-31T12:11:59,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001005,1667218319558105,2022-10-31T12:11:59,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001006,1667218319558105,2022-10-31T12:11:59,5,Executed successfully,user_transaction,1538,2000,101
19001007,1667218319558105,2022-10-31T12:11:59,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001008,1667218319774518,2022-10-31T12:11:59,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001009,1667218319774518,2022-10-31T12:11:59,21,Executed successfully,user_transaction,6044,200000,101
19001010,1667218319774518,2022-10-31T12:11:59,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001011,1667218319978465,2022-10-31T12:11:59,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001012,1667218319978465,2022-10-31T12:11:59,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001013,1667218320218013,2022-10-31T12:12:00,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001014,1667218320218013,2022-10-31T12:12:00,6,Executed successfully,user_transaction,1232,2338,101
19001015,1667218320218013,2022-10-31T12:12:00,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001016,1667218320463192,2022-10-31T12:12:00,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001017,1667218320463192,2022-10-31T12:12:00,4,Executed successfully,user_transaction,1002,1934,101
19001018,1667218320463192,2022-10-31T12:12:00,4,Executed successfully,user_transaction,585,2000,100
19001019,1667218320463192,2022-10-31T12:12:00,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001020,1667218320671402,2022-10-31T12:12:00,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001021,1667218320671402,2022-10-31T12:12:00,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001022,1667218320857164,2022-10-31T12:12:00,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001023,1667218320857164,2022-10-31T12:12:00,4,Executed successfully,user_transaction,541,2000,101
19001024,1667218320857164,2022-10-31T12:12:00,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001025,1667218321203490,2022-10-31T12:12:01,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001026,1667218321203490,2022-10-31T12:12:01,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001027,1667218321494171,2022-10-31T12:12:01,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001028,1667218321494171,2022-10-31T12:12:01,8,Executed successfully,user_transaction,4791,9456,101
19001029,1667218321494171,2022-10-31T12:12:01,18,Executed successfully,user_transaction,5259,200000,101
19001030,1667218321494171,2022-10-31T12:12:01,5,Executed successfully,user_transaction,1878,3756,101
19001031,1667218321494171,2022-10-31T12:12:01,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001032,1667218321722311,2022-10-31T12:12:01,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001033,1667218321722311,2022-10-31T12:12:01,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001034,1667218321935942,2022-10-31T12:12:01,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001035,1667218321935942,2022-10-31T12:12:01,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001036,1667218322418135,2022-10-31T12:12:02,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001037,1667218322418135,2022-10-31T12:12:02,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001038,1667218322893381,2022-10-31T12:12:02,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001039,1667218322893381,2022-10-31T12:12:02,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001040,1667218323357619,2022-10-31T12:12:03,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001041,1667218323357619,2022-10-31T12:12:03,14,Executed successfully,user_transaction,6210,200000,101
19001042,1667218323357619,2022-10-31T12:12:03,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001043,1667218323574165,2022-10-31T12:12:03,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001044,1667218323574165,2022-10-31T12:12:03,8,Executed successfully,user_transaction,3214,3740,100
19001045,1667218323574165,2022-10-31T12:12:03,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001046,1667218323785157,2022-10-31T12:12:03,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001047,1667218323785157,2022-10-31T12:12:03,10,Executed successfully,user_transaction,3160,10000,101
19001048,1667218323785157,2022-10-31T12:12:03,4,Executed successfully,user_transaction,997,1926,101
19001049,1667218323785157,2022-10-31T12:12:03,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001050,1667218323986408,2022-10-31T12:12:03,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001051,1667218323986408,2022-10-31T12:12:03,4,Executed successfully,user_transaction,541,2000,101
19001052,1667218323986408,2022-10-31T12:12:03,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001053,1667218324179661,2022-10-31T12:12:04,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001054,1667218324179661,2022-10-31T12:12:04,11,Executed successfully,user_transaction,4701,10000,101
19001055,1667218324179661,2022-10-31T12:12:04,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001056,1667218324381181,2022-10-31T12:12:04,3,Executed successfully,block_metadata_transaction,0,NA,NA
